,Id,name,year,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,total,JF,MAM,JJAS,OND
29343,261202,AKOLA,1992,0.0,0.0,0.0,0.0,1.1,174.9,96.4,406.7,128.3,50.9,0.5,0.0,858.9,0.0,1.1,806.4,51.4
29344,261202,AKOLA,1993,0.0,4.3,44.0,0.1,8.2,135.8,292.7,129.9,120.9,77.9,3.6,10.7,828.5,4.3,52.4,679.4,92.3
29345,261202,AKOLA,1994,0.1,1.1,0.0,10.6,1.2,170.2,325.4,291.4,118.9,31.2,11.3,0.0,961.5,1.2,11.9,906.0,42.5
29346,261202,AKOLA,1995,37.1,0.0,51.3,1.5,4.3,98.1,302.5,31.1,172.1,23.3,0.4,0.3,721.9,37.1,57.1,603.8,24.0
29347,261202,AKOLA,1996,0.7,0.9,1.3,0.0,3.7,27.6,199.3,180.8,147.0,148.6,0.0,0.0,709.8,1.6,5.0,554.6,148.6
29348,261202,AKOLA,1997,18.6,0.0,0.0,3.3,0.6,111.5,146.7,181.8,71.4,58.9,123.7,52.8,769.1,18.6,3.9,511.3,235.3
29349,261202,AKOLA,1998,2.5,1.4,12.4,3.6,1.9,221.5,308.2,198.7,178.7,60.5,47.4,0.0,1036.8,3.9,17.9,907.1,107.8
29350,261202,AKOLA,1999,0.0,11.9,0.0,0.0,7.6,248.4,234.0,276.4,199.5,103.7,0.0,0.0,1081.6,11.9,7.6,958.3,103.7
29351,261202,AKOLA,2000,0.0,10.3,0.0,0.0,20.7,161.8,-999.9,168.2,-999.9,18.5,0.0,0.0,-999.9,10.3,20.7,-999.9,18.5
29352,261202,AKOLA,2001,11.6,0.0,7.1,1.9,2.9,267.9,130.5,234.2,42.2,179.6,0.0,0.0,877.8,11.6,11.8,674.8,179.6
29353,261202,AKOLA,2002,0.1,0.0,1.0,0.5,0.0,292.2,54.6,281.2,139.1,49.4,0.5,0.0,818.6,0.1,1.5,767.0,50.0
29354,261202,AKOLA,2003,0.0,0.3,0.0,0.0,0.3,112.7,198.8,153.4,128.9,52.1,0.0,1.1,647.8,0.3,0.4,593.9,53.3
29355,261202,AKOLA,2004,2.1,0.6,1.4,0.0,13.5,77.3,186.8,110.2,82.3,34.3,4.3,0.0,512.7,2.7,14.8,456.7,38.5
29356,261202,AKOLA,2005,23.9,2.6,3.6,0.9,0.4,26.6,272.9,209.5,161.9,56.1,0.0,0.0,758.4,26.5,4.9,670.9,56.1
29357,261202,AKOLA,2006,0.0,0.0,80.1,5.9,15.7,97.5,254.3,415.0,163.4,64.2,5.0,0.0,1101.2,0.0,101.7,930.2,69.3
29358,261202,AKOLA,2007,1.1,0.0,0.0,1.5,0.0,132.2,287.0,218.1,201.1,9.0,0.9,0.0,851.0,1.1,1.5,838.5,9.9
29359,261202,AKOLA,2008,1.6,0.0,15.2,0.5,2.9,73.6,131.7,131.0,212.6,14.2,1.1,0.2,584.8,1.6,18.7,549.0,15.6
29360,261202,AKOLA,2009,0.0,0.0,0.8,0.0,5.6,88.2,237.2,161.4,79.1,56.5,88.0,1.9,718.8,0.0,6.4,566.0,146.3
29361,261202,AKOLA,2010,23.5,0.2,14.4,0.1,0.0,112.1,333.0,253.6,99.9,44.4,45.6,0.0,927.2,23.8,14.6,798.7,90.1
29362,261202,AKOLA,2011,0.0,1.5,0.6,3.3,0.9,126.5,193.8,168.1,138.0,0.4,0.0,0.0,633.2,1.5,4.8,626.4,0.4
29363,261202,AKOLA,2012,1.4,0.0,0.0,0.1,0.5,149.5,287.9,148.8,199.8,37.4,0.0,0.0,825.4,1.4,0.5,786.0,37.4
29364,261202,AKOLA,2013,4.6,1.2,0.1,0.0,0.0,292.0,264.2,200.5,169.0,91.4,0.1,0.0,1023.1,5.8,0.1,925.7,91.5
29365,261202,AKOLA,2014,0.1,4.1,5.1,0.4,2.3,18.7,245.1,111.2,140.9,0.6,12.8,6.4,547.8,4.2,7.8,515.9,19.8
29366,261202,AKOLA,2015,43.4,1.0,122.3,44.4,1.9,157.3,67.3,258.2,131.9,6.6,0.0,0.0,834.2,44.4,168.5,614.7,6.6
29367,261202,AKOLA,2016,0.0,0.1,1.0,0.0,6.2,151.0,393.5,112.8,120.0,68.2,0.0,0.0,852.7,0.1,7.1,777.3,68.2
29368,261202,AKOLA,2017,0.0,0.0,0.1,0.0,0.0,125.2,168.0,156.2,98.7,86.5,0.0,0.0,634.7,0.0,0.1,548.1,86.5
29369,261202,AKOLA,2018,0.0,7.8,0.6,1.1,0.0,218.1,242.8,189.4,53.6,0.0,5.8,0.0,719.2,7.8,1.7,703.9,5.8
29370,261202,AKOLA,2019,0.0,0.2,0.0,0.6,0.0,104.0,253.5,189.9,272.6,65.7,24.0,1.3,911.9,0.2,0.6,820.0,91.1
